Time,Open,High,Low,Close,intv,intoi,v,oi
2024-02-23 09:15:00,648.25,648.25,562.35,577.35,143490,677655,143490,677655
2024-02-23 09:16:00,575.85,580.55,570.0,573.05,41970,0,185460,677655
2024-02-23 09:17:00,574.2,578.95,571.0,575.1,30225,0,215685,677655
2024-02-23 09:18:00,576.6,582.55,572.8,580.65,37740,6990,253425,684645
2024-02-23 09:19:00,578.75,597.6,578.75,588.05,65100,0,318525,684645
2024-02-23 09:20:00,589.75,615.1,580.25,612.7,79575,0,398100,684645
2024-02-23 09:21:00,612.75,623.0,610.25,618.25,62085,-330,460185,684315
2024-02-23 09:22:00,620.5,646.1,615.7,641.85,71910,0,532095,684315
2024-02-23 09:23:00,642.35,654.4,631.8,642.0,75495,0,607590,684315
2024-02-23 09:24:00,646.25,646.25,635.0,641.5,46950,5325,654540,689640
2024-02-23 09:25:00,640.0,659.8,627.2,653.1,62040,0,716580,689640
2024-02-23 09:26:00,651.85,670.35,649.75,656.9,73770,0,790350,689640
2024-02-23 09:27:00,656.45,658.65,616.35,635.45,56340,-13935,846690,675705
2024-02-23 09:28:00,635.0,648.05,631.0,636.05,32025,0,878715,675705
2024-02-23 09:29:00,638.4,638.4,626.0,627.0,21195,0,899910,675705
2024-02-23 09:30:00,627.7,633.85,602.65,631.9,56040,11145,955950,686850
2024-02-23 09:31:00,629.85,642.1,614.0,619.7,43440,0,999390,686850
2024-02-23 09:32:00,618.35,622.6,612.2,614.25,31470,0,1030860,686850
2024-02-23 09:33:00,610.55,612.65,587.6,596.25,44370,12000,1075230,698850
2024-02-23 09:34:00,598.2,614.6,592.7,613.35,32865,0,1108095,698850
2024-02-23 09:35:00,613.8,616.65,603.1,609.15,31770,0,1139865,698850
2024-02-23 09:36:00,610.35,621.25,608.85,618.0,23025,2145,1162890,700995
2024-02-23 09:37:00,617.75,644.95,615.4,636.1,55440,0,1218330,700995
2024-02-23 09:38:00,633.95,680.3,633.95,679.1,92760,0,1311090,700995
2024-02-23 09:39:00,673.3,690.0,660.2,670.05,90150,-16020,1401240,684975
2024-02-23 09:40:00,671.5,691.2,665.4,673.85,57360,0,1458600,684975
2024-02-23 09:41:00,674.95,703.6,664.7,703.6,74445,0,1533045,684975
2024-02-23 09:42:00,700.75,700.95,683.4,692.95,43380,-11265,1576425,673710
2024-02-23 09:43:00,693.05,708.4,693.05,708.0,31305,0,1607730,673710
2024-02-23 09:44:00,706.05,718.2,684.25,689.25,50190,0,1657920,673710
2024-02-23 09:45:00,688.95,696.55,669.95,696.15,41430,-18585,1699350,655125
2024-02-23 09:46:00,695.65,726.4,692.95,716.4,68910,0,1768260,655125
2024-02-23 09:47:00,717.55,723.95,700.35,704.6,23325,0,1791585,655125
2024-02-23 09:48:00,703.0,720.0,703.0,708.1,17115,-19095,1808700,636030
2024-02-23 09:49:00,705.8,713.6,685.1,692.5,23505,0,1832205,636030
2024-02-23 09:50:00,695.45,700.0,687.95,696.75,7755,0,1839960,636030
2024-02-23 09:51:00,698.25,724.15,691.05,708.6,24990,-3375,1864950,632655
2024-02-23 09:52:00,708.15,711.45,688.05,690.0,15300,0,1880250,632655
2024-02-23 09:53:00,690.8,697.0,677.35,683.45,19785,0,1900035,632655
2024-02-23 09:54:00,683.7,708.0,678.45,703.6,14505,-3540,1914540,629115
2024-02-23 09:55:00,705.0,712.0,687.0,698.75,10335,0,1924875,629115
2024-02-23 09:56:00,697.6,710.0,696.8,696.8,9660,0,1934535,629115
2024-02-23 09:57:00,697.7,700.3,680.0,696.45,10035,-2925,1944570,626190
2024-02-23 09:58:00,694.35,703.65,685.05,703.65,9960,0,1954530,626190
2024-02-23 09:59:00,699.6,721.0,699.6,718.85,26730,0,1981260,626190
2024-02-23 10:00:00,715.3,735.0,700.0,725.0,48750,2565,2030010,628755
2024-02-23 10:01:00,721.95,726.85,694.15,698.9,20565,0,2050575,628755
2024-02-23 10:02:00,700.1,709.5,687.85,702.25,15945,0,2066520,628755
2024-02-23 10:03:00,701.5,712.0,692.85,699.2,13035,-825,2079555,627930
2024-02-23 10:04:00,698.3,709.15,697.8,706.3,9090,0,2088645,627930
2024-02-23 10:05:00,706.2,708.75,691.45,705.1,12465,0,2101110,627930
2024-02-23 10:06:00,699.95,704.35,687.85,697.05,9705,-1365,2110815,626565
2024-02-23 10:07:00,701.5,715.0,695.0,713.15,19695,0,2130510,626565
2024-02-23 10:08:00,712.3,718.6,699.0,707.15,14925,0,2145435,626565
2024-02-23 10:09:00,708.45,730.0,705.5,705.5,17040,-4485,2162475,622080
2024-02-23 10:10:00,708.55,720.0,708.55,711.8,9990,0,2172465,622080
2024-02-23 10:11:00,712.7,731.55,705.0,713.25,14250,0,2186715,622080
2024-02-23 10:12:00,712.15,718.5,707.95,711.85,8595,-1995,2195310,620085
2024-02-23 10:13:00,710.4,749.75,710.1,735.35,51885,0,2247195,620085
