Time,Open,High,Low,Close,intv,intoi,v,oi
2024-02-23 09:15:00,1055.25,1100.0,1053.75,1063.05,735,37215,735,37215
2024-02-23 09:16:00,1066.75,1066.85,1064.4,1064.4,120,165,855,37380
2024-02-23 09:17:00,1063.3,1064.15,1057.2,1057.2,180,0,1035,37380
2024-02-23 09:18:00,1068.85,1073.55,1068.85,1073.55,45,15,1080,37395
2024-02-23 09:19:00,1075.4,1090.2,1075.4,1085.6,255,0,1335,37395
2024-02-23 09:20:00,1086.45,1119.55,1073.2,1119.55,1260,0,2595,37395
2024-02-23 09:21:00,1125.8,1127.8,1113.65,1123.85,600,180,3195,37575
2024-02-23 09:22:00,1131.25,1161.65,1131.25,1157.6,315,0,3510,37575
2024-02-23 09:23:00,1158.05,1169.0,1144.05,1157.6,300,0,3810,37575
2024-02-23 09:24:00,1151.75,1151.75,1147.75,1148.05,60,0,3870,37575
2024-02-23 09:25:00,1141.8,1165.15,1137.95,1165.15,570,-15,4440,37560
2024-02-23 09:26:00,1166.8,1182.3,1161.7,1162.0,930,0,5370,37560
2024-02-23 09:27:00,1151.95,1151.95,1151.95,1151.95,30,0,5400,37560
2024-02-23 09:28:00,1142.05,1144.5,1142.05,1144.5,30,30,5430,37590
2024-02-23 09:29:00,1144.5,1144.5,1144.5,1144.5,0,0,5430,37590
2024-02-23 09:30:00,1124.25,1129.65,1110.0,1129.65,75,0,5505,37590
2024-02-23 09:31:00,1138.3,1150.0,1138.3,1150.0,90,-15,5595,37575
2024-02-23 09:32:00,1115.1,1115.1,1108.45,1108.45,120,0,5715,37575
2024-02-23 09:33:00,1100.0,1103.55,1081.15,1090.2,210,0,5925,37575
2024-02-23 09:34:00,1093.8,1093.8,1093.8,1093.8,15,-45,5940,37530
2024-02-23 09:35:00,1116.0,1116.0,1105.25,1106.35,195,0,6135,37530
2024-02-23 09:36:00,1107.15,1112.25,1107.15,1112.25,30,-15,6165,37515
2024-02-23 09:37:00,1116.75,1158.8,1116.75,1158.8,165,0,6330,37515
2024-02-23 09:38:00,1142.4,1197.3,1142.4,1197.3,150,0,6480,37515
2024-02-23 09:39:00,1192.9,1217.4,1185.0,1197.4,195,-90,6675,37425
2024-02-23 09:40:00,1196.5,1210.8,1196.5,1198.3,60,0,6735,37425
2024-02-23 09:41:00,1200.4,1240.85,1197.65,1231.55,105,0,6840,37425
2024-02-23 09:42:00,1220.4,1227.6,1220.4,1227.6,45,0,6885,37425
2024-02-23 09:43:00,1230.0,1239.7,1223.4,1236.15,135,-30,7020,37395
2024-02-23 09:44:00,1239.85,1241.6,1223.4,1223.4,150,0,7170,37395
2024-02-23 09:45:00,1221.55,1228.15,1193.5,1228.15,135,60,7305,37455
2024-02-23 09:46:00,1241.6,1265.6,1241.6,1251.85,390,0,7695,37455
2024-02-23 09:47:00,1263.2,1263.2,1251.85,1251.85,195,0,7890,37455
2024-02-23 09:48:00,1252.9,1257.2,1244.95,1244.95,270,-30,8160,37425
2024-02-23 09:49:00,1223.4,1223.4,1221.0,1221.0,30,0,8190,37425
2024-02-23 09:50:00,1231.5,1231.5,1226.0,1227.95,270,0,8460,37425
2024-02-23 09:51:00,1232.05,1232.05,1226.15,1226.15,285,0,8745,37425
2024-02-23 09:52:00,1221.2,1221.2,1221.2,1221.2,30,45,8775,37470
2024-02-23 09:53:00,1225.0,1225.0,1207.75,1207.75,180,0,8955,37470
2024-02-23 09:54:00,1220.0,1220.0,1220.0,1220.0,135,0,9090,37470
2024-02-23 09:55:00,1236.4,1236.4,1218.6,1218.6,75,15,9165,37485
2024-02-23 09:56:00,1240.0,1240.0,1240.0,1240.0,75,0,9240,37485
2024-02-23 09:57:00,1218.6,1218.6,1210.0,1210.0,30,0,9270,37485
2024-02-23 09:58:00,1215.15,1215.15,1215.15,1215.15,15,0,9285,37485
2024-02-23 09:59:00,1247.4,1257.3,1247.4,1257.3,45,0,9330,37485
2024-02-23 10:00:00,1250.0,1259.9,1250.0,1259.4,60,0,9390,37485
2024-02-23 10:01:00,1231.65,1231.65,1231.65,1231.65,180,0,9570,37485
2024-02-23 10:02:00,1231.65,1231.65,1231.65,1231.65,0,0,9570,37485
2024-02-23 10:03:00,1241.2,1241.2,1241.2,1241.2,60,0,9630,37485
2024-02-23 10:04:00,1239.85,1242.05,1239.85,1242.05,60,0,9690,37485
2024-02-23 10:05:00,1231.0,1231.85,1226.0,1231.15,120,0,9810,37485
2024-02-23 10:06:00,1234.3,1238.0,1222.0,1234.05,345,0,10155,37485
2024-02-23 10:07:00,1245.0,1245.0,1245.0,1245.0,30,0,10185,37485
2024-02-23 10:08:00,1240.0,1240.0,1240.0,1240.0,15,0,10200,37485
2024-02-23 10:09:00,1250.0,1270.0,1245.05,1245.05,270,0,10470,37485
2024-02-23 10:10:00,1260.0,1260.0,1254.2,1257.35,390,30,10860,37515
2024-02-23 10:11:00,1245.0,1262.25,1245.0,1262.25,180,0,11040,37515
2024-02-23 10:12:00,1250.55,1251.25,1250.0,1251.25,315,-345,11355,37170
2024-02-23 10:13:00,1246.75,1299.0,1246.75,1278.95,1095,0,12450,37170
2024-02-23 10:14:00,1286.2,1310.15,1280.0,1310.15,675,0,13125,37170
