Time,Open,High,Low,Close,intv,intoi,v,oi
2024-02-23 09:15:00,892.6,925.6,892.6,911.0,2505,75945,2505,75945
2024-02-23 09:16:00,915.0,917.75,905.6,907.2,1155,0,3660,75945
2024-02-23 09:17:00,907.85,912.6,905.0,908.0,1605,0,5265,75945
2024-02-23 09:18:00,907.6,917.85,906.55,914.4,525,840,5790,76785
2024-02-23 09:19:00,920.0,941.1,920.0,929.6,4095,0,9885,76785
2024-02-23 09:20:00,926.0,962.85,925.0,960.65,4815,0,14700,76785
2024-02-23 09:21:00,959.3,971.35,956.4,968.55,2925,-315,17625,76470
2024-02-23 09:22:00,974.95,1000.0,974.95,994.0,1755,0,19380,76470
2024-02-23 09:23:00,995.0,1008.1,983.7,1002.0,2055,0,21435,76470
2024-02-23 09:24:00,994.9,996.0,983.25,990.2,10335,-645,31770,75825
2024-02-23 09:25:00,992.1,1010.0,973.7,1005.75,3240,0,35010,75825
2024-02-23 09:26:00,1005.55,1022.7,1002.65,1007.55,2400,0,37410,75825
2024-02-23 09:27:00,1008.35,1010.75,960.3,983.6,2355,240,39765,76065
2024-02-23 09:28:00,979.6,995.0,979.6,986.3,495,0,40260,76065
2024-02-23 09:29:00,982.9,986.3,976.8,976.8,585,0,40845,76065
2024-02-23 09:30:00,971.65,978.3,944.55,978.3,2325,15,43170,76080
2024-02-23 09:31:00,979.55,993.0,958.0,958.0,480,0,43650,76080
2024-02-23 09:32:00,960.8,965.0,953.5,953.5,990,0,44640,76080
2024-02-23 09:33:00,947.55,947.55,925.2,939.1,645,495,45285,76575
2024-02-23 09:34:00,934.2,955.1,932.0,954.8,975,0,46260,76575
2024-02-23 09:35:00,956.9,958.8,945.65,953.65,315,0,46575,76575
2024-02-23 09:36:00,952.3,962.0,950.0,952.8,375,0,46950,76575
2024-02-23 09:37:00,962.0,992.0,958.45,985.0,2445,480,49395,77055
2024-02-23 09:38:00,982.65,1039.4,982.5,1039.4,3075,0,52470,77055
2024-02-23 09:39:00,1026.55,1054.9,1018.8,1040.55,870,-540,53340,76515
2024-02-23 09:40:00,1033.7,1060.0,1025.25,1038.8,2100,0,55440,76515
2024-02-23 09:41:00,1036.0,1070.4,1023.2,1070.4,1965,0,57405,76515
2024-02-23 09:42:00,1063.25,1069.2,1048.0,1062.65,795,-855,58200,75660
2024-02-23 09:43:00,1062.0,1076.8,1058.8,1074.0,315,0,58515,75660
2024-02-23 09:44:00,1076.0,1085.0,1050.3,1051.6,630,0,59145,75660
2024-02-23 09:45:00,1053.6,1055.7,1033.6,1055.7,285,0,59430,75660
2024-02-23 09:46:00,1063.2,1105.0,1063.2,1092.0,840,-60,60270,75600
2024-02-23 09:47:00,1091.9,1091.9,1081.2,1081.2,180,0,60450,75600
