Time,Open,High,Low,Close,intv,intoi,v,oi
2024-02-23 09:15:00,94.8,105.75,89.4,102.2,65160,355515,65160,355515
2024-02-23 09:16:00,102.0,106.7,102.0,105.9,81930,0,147090,355515
2024-02-23 09:17:00,106.3,112.5,106.3,111.15,72015,0,219105,355515
2024-02-23 09:18:00,111.0,111.85,104.75,105.05,48000,44100,267105,399615
2024-02-23 09:19:00,105.3,105.3,100.1,101.65,73635,0,340740,399615
2024-02-23 09:20:00,102.4,102.85,95.6,96.95,71580,0,412320,399615
2024-02-23 09:21:00,97.15,97.25,94.1,95.4,28095,5520,440415,405135
2024-02-23 09:22:00,94.8,94.8,89.6,90.5,37395,0,477810,405135
2024-02-23 09:23:00,90.65,92.7,89.95,92.7,33675,0,511485,405135
2024-02-23 09:24:00,93.3,96.0,91.6,92.65,37005,12555,548490,417690
2024-02-23 09:25:00,93.5,96.45,91.9,93.1,24825,0,573315,417690
2024-02-23 09:26:00,92.95,92.95,89.5,92.4,20850,0,594165,417690
2024-02-23 09:27:00,91.9,97.3,91.8,95.3,20460,7350,614625,425040
2024-02-23 09:28:00,95.65,96.25,92.8,93.8,15555,0,630180,425040
2024-02-23 09:29:00,94.1,95.65,93.55,95.55,14415,0,644595,425040
2024-02-23 09:30:00,95.25,99.8,94.95,96.1,40245,8025,684840,433065
2024-02-23 09:31:00,96.5,98.5,92.85,97.7,145560,0,830400,433065
2024-02-23 09:32:00,97.8,100.55,97.8,99.7,34500,0,864900,433065
2024-02-23 09:33:00,100.65,105.7,100.15,104.7,48525,65565,913425,498630
2024-02-23 09:34:00,103.55,105.75,100.05,100.05,25485,0,938910,498630
2024-02-23 09:35:00,100.2,104.4,100.2,104.4,21090,0,960000,498630
2024-02-23 09:36:00,104.2,105.0,101.4,102.0,18855,345,978855,498975
2024-02-23 09:37:00,101.95,102.3,93.75,96.25,34065,0,1012920,498975
2024-02-23 09:38:00,96.65,96.95,82.85,82.85,61905,0,1074825,498975
2024-02-23 09:39:00,83.2,85.7,79.2,81.45,82395,4485,1157220,503460
2024-02-23 09:40:00,80.75,82.75,79.4,82.7,65370,0,1222590,503460
2024-02-23 09:41:00,82.35,84.7,77.45,78.0,36060,0,1258650,503460
2024-02-23 09:42:00,78.25,80.1,77.6,78.55,19035,-15690,1277685,487770
2024-02-23 09:43:00,78.6,79.0,75.65,75.65,19425,0,1297110,487770
2024-02-23 09:44:00,75.5,78.1,75.3,77.8,32505,0,1329615,487770
2024-02-23 09:45:00,77.55,80.75,77.5,78.6,32175,3270,1361790,491040
2024-02-23 09:46:00,79.0,79.3,73.0,75.1,156930,0,1518720,491040
2024-02-23 09:47:00,74.85,77.2,74.05,76.15,33645,0,1552365,491040
2024-02-23 09:48:00,76.3,77.15,74.7,77.05,9525,117180,1561890,608220
2024-02-23 09:49:00,77.0,79.3,75.9,79.0,13425,0,1575315,608220
2024-02-23 09:50:00,78.5,79.35,77.7,78.2,10590,0,1585905,608220
2024-02-23 09:51:00,78.15,78.95,74.55,76.4,12000,-1065,1597905,607155
2024-02-23 09:52:00,76.45,79.9,76.45,79.9,8460,0,1606365,607155
2024-02-23 09:53:00,80.0,82.0,78.25,81.1,16710,0,1623075,607155
2024-02-23 09:54:00,81.3,82.0,77.5,78.35,11235,3120,1634310,610275
2024-02-23 09:55:00,77.5,80.5,76.05,78.85,8535,0,1642845,610275
2024-02-23 09:56:00,78.6,79.2,76.55,78.85,8295,0,1651140,610275
2024-02-23 09:57:00,79.0,81.5,78.6,79.7,8325,-11475,1659465,598800
2024-02-23 09:58:00,79.8,81.45,78.6,78.75,5595,0,1665060,598800
2024-02-23 09:59:00,79.25,79.55,74.85,75.6,14820,0,1679880,598800
2024-02-23 10:00:00,76.35,77.5,72.1,72.95,20100,-60,1699980,598740
2024-02-23 10:01:00,73.35,77.95,73.0,77.7,21870,0,1721850,598740
2024-02-23 10:02:00,77.25,79.2,76.15,77.25,9060,0,1730910,598740
2024-02-23 10:03:00,77.6,78.85,75.25,77.9,9225,3345,1740135,602085
2024-02-23 10:04:00,76.7,78.0,75.65,75.75,7260,0,1747395,602085
2024-02-23 10:05:00,75.5,78.45,75.4,76.4,6975,0,1754370,602085
2024-02-23 10:06:00,76.6,79.7,76.6,78.25,10455,6420,1764825,608505
2024-02-23 10:07:00,77.6,78.0,74.05,74.3,10740,0,1775565,608505
2024-02-23 10:08:00,74.8,76.9,73.1,75.75,4500,0,1780065,608505
