Time,Open,High,Low,Close,intv,intoi,v,oi
2024-02-23 09:15:00,1379.3,1379.3,1379.3,1379.3,0,0,0,0
2024-02-23 09:16:00,1379.3,1379.3,1379.3,1379.3,0,0,0,0
2024-02-23 09:17:00,1379.3,1379.3,1379.3,1379.3,0,0,0,0
2024-02-23 09:18:00,1379.3,1379.3,1379.3,1379.3,0,0,0,0
2024-02-23 09:19:00,1431.3,1431.3,1431.3,1431.3,60,21900,60,21900
2024-02-23 09:20:00,1434.3,1434.3,1434.3,1434.3,90,0,150,21900
2024-02-23 09:21:00,1434.3,1434.3,1434.3,1434.3,0,0,150,21900
2024-02-23 09:22:00,1488.4,1507.15,1488.4,1507.15,45,-105,195,21795
2024-02-23 09:23:00,1494.5,1494.5,1494.5,1494.5,30,0,225,21795
2024-02-23 09:24:00,1494.5,1494.5,1494.5,1494.5,0,0,225,21795
2024-02-23 09:25:00,1494.5,1494.5,1494.5,1494.5,225,-45,450,21750
2024-02-23 09:26:00,1494.5,1494.5,1494.5,1494.5,0,0,450,21750
2024-02-23 09:27:00,1494.5,1494.5,1494.5,1494.5,0,0,450,21750
2024-02-23 09:28:00,1480.35,1480.35,1480.35,1480.35,15,-225,465,21525
2024-02-23 09:29:00,1480.35,1480.35,1480.35,1480.35,0,0,465,21525
2024-02-23 09:30:00,1480.35,1480.35,1480.35,1480.35,0,0,465,21525
2024-02-23 09:31:00,1480.35,1480.35,1480.35,1480.35,0,0,465,21525
2024-02-23 09:32:00,1480.35,1480.35,1480.35,1480.35,0,0,465,21525
2024-02-23 09:33:00,1480.35,1480.35,1480.35,1480.35,0,0,465,21525
2024-02-23 09:34:00,1480.35,1480.35,1480.35,1480.35,0,0,465,21525
2024-02-23 09:35:00,1440.0,1440.0,1440.0,1440.0,15,-15,480,21510
2024-02-23 09:36:00,1440.0,1440.0,1440.0,1440.0,0,0,480,21510
2024-02-23 09:37:00,1478.7,1478.7,1478.7,1478.7,15,0,495,21510
2024-02-23 09:38:00,1510.0,1538.25,1510.0,1538.25,45,0,540,21510
2024-02-23 09:39:00,1538.0,1570.0,1538.0,1570.0,30,0,570,21510
2024-02-23 09:40:00,1550.95,1560.0,1550.95,1560.0,165,0,735,21510
2024-02-23 09:41:00,1572.9,1590.0,1572.9,1590.0,45,0,780,21510
2024-02-23 09:42:00,1590.0,1590.0,1590.0,1590.0,0,0,780,21510
2024-02-23 09:43:00,1590.0,1590.0,1590.0,1590.0,0,0,780,21510
2024-02-23 09:44:00,1599.3,1599.3,1588.6,1588.6,135,-195,915,21315
2024-02-23 09:45:00,1561.8,1561.8,1554.6,1554.6,45,0,960,21315
2024-02-23 09:46:00,1554.6,1554.6,1554.6,1554.6,0,0,960,21315
2024-02-23 09:47:00,1612.2,1612.2,1612.2,1612.2,60,-90,1020,21225
2024-02-23 09:48:00,1603.9,1603.9,1590.55,1590.55,75,30,1095,21255
2024-02-23 09:49:00,1590.55,1590.55,1590.55,1590.55,30,0,1125,21255
2024-02-23 09:50:00,1586.85,1586.85,1586.85,1586.85,15,0,1140,21255
2024-02-23 09:51:00,1586.85,1586.85,1586.85,1586.85,0,0,1140,21255
2024-02-23 09:52:00,1570.0,1570.0,1562.95,1562.95,45,15,1185,21270
2024-02-23 09:53:00,1562.45,1569.95,1562.45,1569.95,60,0,1245,21270
2024-02-23 09:54:00,1569.95,1569.95,1569.95,1569.95,0,0,1245,21270
2024-02-23 09:55:00,1600.0,1600.0,1574.0,1574.0,30,15,1275,21285
2024-02-23 09:56:00,1574.0,1574.0,1574.0,1574.0,0,0,1275,21285
2024-02-23 09:57:00,1574.0,1574.0,1574.0,1574.0,0,0,1275,21285
2024-02-23 09:58:00,1574.0,1574.0,1574.0,1574.0,0,0,1275,21285
2024-02-23 09:59:00,1574.0,1574.0,1574.0,1574.0,0,0,1275,21285
2024-02-23 10:00:00,1574.0,1574.0,1574.0,1574.0,0,0,1275,21285
2024-02-23 10:01:00,1619.3,1619.3,1619.3,1619.3,15,-15,1290,21270
2024-02-23 10:02:00,1580.0,1580.0,1580.0,1580.0,15,0,1305,21270
2024-02-23 10:03:00,1580.0,1580.0,1580.0,1580.0,0,0,1305,21270
2024-02-23 10:04:00,1594.15,1594.15,1594.15,1594.15,15,0,1320,21270
2024-02-23 10:05:00,1594.15,1594.15,1594.15,1594.15,0,0,1320,21270
2024-02-23 10:06:00,1594.15,1594.15,1594.15,1594.15,0,0,1320,21270
