Time,Open,High,Low,Close,intv,intoi,v,oi
2024-02-23 09:15:00,83.15,91.95,80.65,89.3,84540,344355,84540,344355
2024-02-23 09:16:00,90.05,93.25,89.4,92.55,53400,0,137940,344355
2024-02-23 09:17:00,92.35,98.4,92.35,97.15,54960,0,192900,344355
2024-02-23 09:18:00,96.5,97.8,91.45,91.6,52680,18420,245580,362775
2024-02-23 09:19:00,91.75,91.75,87.35,89.1,61695,0,307275,362775
2024-02-23 09:20:00,88.8,90.0,83.7,84.8,33165,0,340440,362775
2024-02-23 09:21:00,85.45,85.45,82.35,83.35,23730,14985,364170,377760
2024-02-23 09:22:00,83.6,83.6,78.35,78.9,26790,0,390960,377760
2024-02-23 09:23:00,79.35,80.85,78.85,80.35,18180,0,409140,377760
2024-02-23 09:24:00,81.25,84.2,80.1,81.45,34980,11655,444120,389415
2024-02-23 09:25:00,82.2,84.45,80.25,81.4,22725,0,466845,389415
2024-02-23 09:26:00,81.1,81.2,78.2,80.4,19950,0,486795,389415
2024-02-23 09:27:00,80.2,85.15,80.1,83.4,23700,6285,510495,395700
2024-02-23 09:28:00,83.7,84.4,81.2,82.1,10965,0,521460,395700
2024-02-23 09:29:00,82.5,83.85,81.9,82.9,31725,0,553185,395700
2024-02-23 09:30:00,83.2,87.3,83.15,84.1,36585,18465,589770,414165
2024-02-23 09:31:00,84.35,86.25,81.3,85.3,14790,0,604560,414165
2024-02-23 09:32:00,85.7,87.8,85.65,87.55,10365,0,614925,414165
2024-02-23 09:33:00,87.9,92.7,87.65,91.5,27405,-1170,642330,412995
2024-02-23 09:34:00,90.75,93.15,87.8,87.8,26355,0,668685,412995
2024-02-23 09:35:00,87.5,92.0,87.5,91.85,11595,0,680280,412995
2024-02-23 09:36:00,91.9,92.45,88.9,89.4,12960,960,693240,413955
2024-02-23 09:37:00,89.65,89.7,81.7,84.1,18435,0,711675,413955
2024-02-23 09:38:00,84.25,84.7,72.55,72.6,35610,0,747285,413955
2024-02-23 09:39:00,73.05,75.0,69.4,71.05,40755,7440,788040,421395
2024-02-23 09:40:00,71.25,72.3,69.55,71.85,27825,0,815865,421395
2024-02-23 09:41:00,72.15,73.95,67.7,68.5,27750,0,843615,421395
2024-02-23 09:42:00,68.45,70.0,67.85,69.0,37110,8655,880725,430050
2024-02-23 09:43:00,68.95,69.4,66.05,66.1,24810,0,905535,430050
2024-02-23 09:44:00,66.45,68.2,65.85,67.7,32175,0,937710,430050
2024-02-23 09:45:00,67.95,70.55,67.95,69.05,35790,-6105,973500,423945
2024-02-23 09:46:00,69.5,69.5,64.35,65.85,31140,0,1004640,423945
2024-02-23 09:47:00,65.65,67.7,65.15,66.9,11130,0,1015770,423945
2024-02-23 09:48:00,66.5,67.8,65.65,67.4,7905,-4530,1023675,419415
2024-02-23 09:49:00,67.65,69.55,67.0,69.0,14175,0,1037850,419415
2024-02-23 09:50:00,69.15,69.55,68.15,68.45,16170,0,1054020,419415
2024-02-23 09:51:00,68.5,69.1,65.4,67.0,18720,-11745,1072740,407670
2024-02-23 09:52:00,67.45,70.0,67.25,70.0,9300,0,1082040,407670
2024-02-23 09:53:00,69.9,71.95,68.7,70.05,18345,0,1100385,407670
2024-02-23 09:54:00,70.85,71.35,67.9,68.5,11895,2490,1112280,410160
2024-02-23 09:55:00,68.45,70.9,66.65,69.15,10935,0,1123215,410160
2024-02-23 09:56:00,68.8,69.45,67.2,68.6,10875,0,1134090,410160
2024-02-23 09:57:00,69.45,71.15,68.95,69.55,7020,-5880,1141110,404280
2024-02-23 09:58:00,69.85,71.35,69.0,69.3,5490,0,1146600,404280
2024-02-23 09:59:00,69.6,69.75,65.65,66.35,14310,0,1160910,404280
2024-02-23 10:00:00,66.75,68.0,63.3,64.3,23595,8490,1184505,412770
2024-02-23 10:01:00,64.5,68.5,63.95,68.15,19830,0,1204335,412770
2024-02-23 10:02:00,67.75,69.3,66.4,67.75,11685,0,1216020,412770
2024-02-23 10:03:00,68.1,68.95,66.2,68.25,7365,1365,1223385,414135
2024-02-23 10:04:00,68.7,68.7,66.2,66.6,6255,0,1229640,414135
2024-02-23 10:05:00,66.45,68.8,66.15,66.85,3165,0,1232805,414135
2024-02-23 10:06:00,67.15,69.85,67.0,68.65,12720,-6915,1245525,407220
2024-02-23 10:07:00,68.0,68.5,65.0,65.1,4365,0,1249890,407220
2024-02-23 10:08:00,65.65,67.65,64.35,66.5,13365,0,1263255,407220
2024-02-23 10:09:00,66.0,66.0,62.95,65.75,29610,1200,1292865,408420
2024-02-23 10:10:00,65.8,65.85,63.15,64.15,16845,0,1309710,408420
2024-02-23 10:11:00,64.1,64.9,61.35,63.3,19500,0,1329210,408420
2024-02-23 10:12:00,63.75,64.2,62.4,64.1,7155,3315,1336365,411735
2024-02-23 10:13:00,63.6,64.3,57.4,59.5,27720,0,1364085,411735
2024-02-23 10:14:00,59.25,59.9,56.3,56.9,26775,0,1390860,411735
2024-02-23 10:15:00,57.15,57.15,52.2,53.4,36225,-8700,1427085,403035
2024-02-23 10:16:00,53.65,55.15,53.6,53.95,23595,0,1450680,403035
2024-02-23 10:17:00,54.15,55.0,52.5,52.8,24030,0,1474710,403035
2024-02-23 10:18:00,52.75,52.95,50.75,52.3,26220,-10635,1500930,392400
2024-02-23 10:19:00,52.1,53.15,51.5,53.15,20850,0,1521780,392400
2024-02-23 10:20:00,52.75,53.2,51.55,52.3,21840,0,1543620,392400
2024-02-23 10:21:00,53.0,56.4,52.75,55.5,20130,-945,1563750,391455
2024-02-23 10:22:00,55.1,56.0,54.3,55.6,15510,0,1579260,391455
2024-02-23 10:23:00,55.95,58.4,55.65,57.6,8460,0,1587720,391455
2024-02-23 10:24:00,57.7,62.75,57.3,62.2,28935,0,1616655,391455
2024-02-23 10:25:00,62.15,62.95,60.7,61.75,36360,6765,1653015,398220
2024-02-23 10:26:00,62.1,64.15,60.5,64.1,18930,0,1671945,398220
2024-02-23 10:27:00,64.75,71.0,64.25,70.0,40320,0,1712265,398220
2024-02-23 10:28:00,70.25,74.85,67.2,73.75,32805,7815,1745070,406035
2024-02-23 10:29:00,73.8,76.55,70.0,75.8,61905,0,1806975,406035
2024-02-23 10:30:00,76.05,78.8,72.0,72.95,54255,0,1861230,406035
2024-02-23 10:31:00,73.6,91.9,73.6,91.0,66180,-19500,1927410,386535
2024-02-23 10:32:00,89.75,101.5,86.45,89.4,104010,0,2031420,386535
2024-02-23 10:33:00,89.9,95.35,86.7,87.0,42120,0,2073540,386535
2024-02-23 10:34:00,87.55,91.0,86.55,87.0,22080,-15435,2095620,371100
2024-02-23 10:35:00,86.9,87.5,83.75,86.5,27225,0,2122845,371100
2024-02-23 10:36:00,87.0,98.2,87.0,97.4,42540,0,2165385,371100
2024-02-23 10:37:00,97.95,109.5,93.95,94.9,96615,-2730,2262000,368370
2024-02-23 10:38:00,95.65,99.45,94.0,96.8,25155,0,2287155,368370
2024-02-23 10:39:00,96.65,100.55,95.4,97.6,28080,0,2315235,368370
2024-02-23 10:40:00,97.1,104.35,97.1,99.2,42510,-10395,2357745,357975
2024-02-23 10:41:00,99.7,101.0,87.7,88.3,45165,0,2402910,357975
2024-02-23 10:42:00,88.35,90.05,79.2,81.5,52770,0,2455680,357975
2024-02-23 10:43:00,81.6,84.3,78.95,80.0,18015,1710,2473695,359685
2024-02-23 10:44:00,79.6,85.0,77.7,80.3,20895,0,2494590,359685
2024-02-23 10:45:00,80.6,83.75,78.85,82.75,24885,0,2519475,359685
2024-02-23 10:46:00,82.95,86.9,81.9,86.1,19860,4890,2539335,364575
2024-02-23 10:47:00,85.75,87.95,84.95,86.8,15615,0,2554950,364575
2024-02-23 10:48:00,87.0,89.9,82.9,89.2,8235,0,2563185,364575
2024-02-23 10:49:00,88.9,88.9,82.65,83.9,16800,-8580,2579985,355995
2024-02-23 10:50:00,83.15,85.0,80.95,83.45,6000,0,2585985,355995
2024-02-23 10:51:00,83.15,86.2,81.7,85.9,3900,0,2589885,355995
2024-02-23 10:52:00,85.95,92.1,85.95,91.15,11145,1170,2601030,357165
2024-02-23 10:53:00,90.5,91.4,86.3,86.75,24000,0,2625030,357165
2024-02-23 10:54:00,86.8,88.9,85.5,86.0,7725,0,2632755,357165
2024-02-23 10:55:00,85.6,88.8,85.15,88.3,5280,14415,2638035,371580
2024-02-23 10:56:00,88.5,91.15,86.65,89.5,5370,0,2643405,371580
2024-02-23 10:57:00,90.0,93.7,89.0,91.45,12045,0,2655450,371580
2024-02-23 10:58:00,91.2,93.8,89.15,89.7,15510,2745,2670960,374325
2024-02-23 10:59:00,89.45,92.7,88.4,90.95,6735,0,2677695,374325
2024-02-23 11:00:00,92.05,95.95,88.9,89.55,20745,0,2698440,374325
2024-02-23 11:01:00,89.3,90.1,82.85,86.15,19425,2385,2717865,376710
2024-02-23 11:02:00,86.0,86.0,75.7,77.95,43155,0,2761020,376710
2024-02-23 11:03:00,77.85,77.85,65.8,67.05,60540,0,2821560,376710
2024-02-23 11:04:00,66.6,68.3,60.65,61.75,28815,-20655,2850375,356055
2024-02-23 11:05:00,62.0,64.85,59.4,61.15,22365,0,2872740,356055
2024-02-23 11:06:00,61.4,63.0,58.4,62.85,22185,0,2894925,356055
2024-02-23 11:07:00,62.3,64.4,61.4,62.95,11715,4875,2906640,360930
2024-02-23 11:08:00,62.75,64.85,61.05,64.0,10230,0,2916870,360930
2024-02-23 11:09:00,64.05,66.6,63.8,65.2,19605,0,2936475,360930
2024-02-23 11:10:00,65.25,65.25,62.65,64.0,13200,6720,2949675,367650
2024-02-23 11:11:00,64.15,65.75,63.9,65.3,9375,0,2959050,367650
2024-02-23 11:12:00,65.35,66.0,62.8,63.75,14895,0,2973945,367650
2024-02-23 11:13:00,63.85,67.6,63.0,67.4,11010,-2640,2984955,365010
2024-02-23 11:14:00,67.35,69.0,66.5,67.1,27135,0,3012090,365010
2024-02-23 11:15:00,67.3,68.6,65.1,66.15,8355,0,3020445,365010
2024-02-23 11:16:00,66.35,70.0,66.3,69.2,8175,3435,3028620,368445
2024-02-23 11:17:00,68.85,71.25,68.25,68.25,11145,0,3039765,368445
2024-02-23 11:18:00,68.7,70.2,66.35,70.2,11955,0,3051720,368445
2024-02-23 11:19:00,70.15,70.7,67.35,68.6,8085,4635,3059805,373080
2024-02-23 11:20:00,68.05,70.35,67.25,67.9,13245,0,3073050,373080
2024-02-23 11:21:00,67.65,68.6,66.7,68.15,3270,0,3076320,373080
2024-02-23 11:22:00,68.1,68.75,67.15,67.45,4425,2175,3080745,375255
2024-02-23 11:23:00,68.0,68.0,63.35,63.45,15750,0,3096495,375255
2024-02-23 11:24:00,63.75,63.75,61.1,62.0,7635,0,3104130,375255
2024-02-23 11:25:00,62.6,64.35,61.7,64.35,5925,-3810,3110055,371445
2024-02-23 11:26:00,63.95,65.8,63.8,65.45,4290,0,3114345,371445
2024-02-23 11:27:00,66.15,68.55,65.9,68.0,8280,0,3122625,371445
2024-02-23 11:28:00,67.5,68.75,67.05,68.45,1650,1725,3124275,373170
2024-02-23 11:29:00,68.5,69.3,64.55,64.55,15810,0,3140085,373170
2024-02-23 11:30:00,64.7,70.15,64.65,69.05,5235,0,3145320,373170
2024-02-23 11:31:00,69.0,69.55,65.55,67.05,14625,2130,3159945,375300
2024-02-23 11:32:00,67.4,69.4,67.4,69.4,18615,0,3178560,375300
2024-02-23 11:33:00,68.95,71.2,68.9,69.0,6420,0,3184980,375300
2024-02-23 11:34:00,69.45,69.45,65.8,67.35,7170,-7260,3192150,368040
2024-02-23 11:35:00,67.85,68.3,66.05,67.8,1980,0,3194130,368040
2024-02-23 11:36:00,68.15,69.2,67.7,68.55,4680,0,3198810,368040
2024-02-23 11:37:00,69.85,70.0,67.1,67.7,3240,-3540,3202050,364500
2024-02-23 11:38:00,68.0,68.0,65.9,66.2,3855,0,3205905,364500
2024-02-23 11:39:00,66.3,66.6,64.0,65.2,5265,0,3211170,364500
2024-02-23 11:40:00,65.15,65.15,62.5,64.2,4590,2310,3215760,366810
2024-02-23 11:41:00,64.3,65.0,63.05,64.5,2385,0,3218145,366810
2024-02-23 11:42:00,64.25,66.9,64.25,65.35,2550,0,3220695,366810
2024-02-23 11:43:00,65.8,66.05,63.85,64.45,1605,-1470,3222300,365340
2024-02-23 11:44:00,64.1,66.15,64.1,65.8,540,0,3222840,365340
2024-02-23 11:45:00,65.75,66.1,64.15,65.1,840,0,3223680,365340
2024-02-23 11:46:00,65.15,66.15,64.2,64.9,1575,60,3225255,365400
2024-02-23 11:47:00,64.55,66.8,64.55,66.05,3645,0,3228900,365400
2024-02-23 11:48:00,66.5,71.6,64.5,65.0,13950,0,3242850,365400
2024-02-23 11:49:00,65.05,70.2,65.05,69.2,7155,-330,3250005,365070
2024-02-23 11:50:00,69.45,77.9,68.8,74.4,29400,0,3279405,365070
2024-02-23 11:51:00,74.9,77.6,73.85,74.0,18285,0,3297690,365070
2024-02-23 11:52:00,75.5,85.3,75.25,84.45,20460,8250,3318150,373320
2024-02-23 11:53:00,84.15,84.15,77.75,78.8,47040,0,3365190,373320
2024-02-23 11:54:00,80.65,83.0,77.65,81.45,24555,0,3389745,373320
2024-02-23 11:55:00,82.4,83.3,77.25,80.25,16830,-7935,3406575,365385
2024-02-23 11:56:00,79.65,80.5,77.7,78.85,9090,0,3415665,365385
2024-02-23 11:57:00,80.0,83.0,80.0,82.2,6960,0,3422625,365385
2024-02-23 11:58:00,81.45,87.25,80.55,83.25,21090,-4335,3443715,361050
2024-02-23 11:59:00,84.1,84.8,80.55,81.6,12105,0,3455820,361050
2024-02-23 12:00:00,81.65,83.5,79.55,82.9,11715,0,3467535,361050
2024-02-23 12:01:00,82.2,82.9,79.0,79.0,7335,1755,3474870,362805
2024-02-23 12:02:00,78.7,81.8,78.7,81.1,8715,0,3483585,362805
2024-02-23 12:03:00,81.65,82.25,78.0,78.85,11655,0,3495240,362805
2024-02-23 12:04:00,78.3,79.5,76.6,78.5,10275,1905,3505515,364710
2024-02-23 12:05:00,79.25,79.25,73.1,75.85,18675,0,3524190,364710
2024-02-23 12:06:00,75.7,76.9,74.65,75.8,11085,0,3535275,364710
2024-02-23 12:07:00,76.0,76.55,73.6,76.55,5640,735,3540915,365445
2024-02-23 12:08:00,76.35,77.5,74.5,74.8,6270,0,3547185,365445
2024-02-23 12:09:00,74.65,75.4,73.0,74.85,6660,0,3553845,365445
2024-02-23 12:10:00,75.05,77.3,75.0,76.4,4530,-570,3558375,364875
2024-02-23 12:11:00,76.45,82.8,76.45,81.75,12090,0,3570465,364875
2024-02-23 12:12:00,80.7,80.7,75.25,75.45,7515,0,3577980,364875
2024-02-23 12:13:00,75.0,77.7,74.0,77.15,6630,-2190,3584610,362685
2024-02-23 12:14:00,77.1,78.75,76.5,76.85,4695,0,3589305,362685
2024-02-23 12:15:00,76.5,81.0,76.5,79.0,15990,0,3605295,362685
2024-02-23 12:16:00,78.95,80.0,76.4,77.7,5160,2265,3610455,364950
2024-02-23 12:17:00,77.85,80.55,77.85,80.25,4710,0,3615165,364950
2024-02-23 12:18:00,80.45,81.55,78.55,79.7,5925,0,3621090,364950
2024-02-23 12:19:00,79.05,84.65,79.05,82.3,4725,405,3625815,365355
2024-02-23 12:20:00,82.85,83.35,80.0,82.3,7065,0,3632880,365355
2024-02-23 12:21:00,82.0,85.4,80.7,81.05,8415,0,3641295,365355
2024-02-23 12:22:00,81.0,81.35,76.7,77.9,21330,-1785,3662625,363570
2024-02-23 12:23:00,78.5,78.5,76.45,77.2,9135,0,3671760,363570
