Time,Open,High,Low,Close,intv,intoi,v,oi
2024-02-23 09:15:00,182.2,182.2,155.15,171.7,78495,344190,78495,344190
2024-02-23 09:16:00,171.6,179.7,171.6,178.9,27945,0,106440,344190
2024-02-23 09:17:00,179.3,187.7,179.05,185.7,42990,0,149430,344190
2024-02-23 09:18:00,185.5,187.0,176.0,176.0,84975,24720,234405,368910
2024-02-23 09:19:00,176.2,176.2,168.3,171.75,74205,0,308610,368910
2024-02-23 09:20:00,171.9,172.8,160.5,162.4,171690,0,480300,368910
2024-02-23 09:21:00,162.5,162.85,157.55,160.4,199620,242625,679920,611535
2024-02-23 09:22:00,159.0,159.1,150.25,152.35,77265,0,757185,611535
2024-02-23 09:23:00,152.85,155.5,151.4,155.4,36735,0,793920,611535
2024-02-23 09:24:00,155.7,160.7,154.8,156.75,31740,-1425,825660,610110
2024-02-23 09:25:00,157.85,162.45,154.8,155.95,27885,0,853545,610110
2024-02-23 09:26:00,155.65,156.75,151.45,155.1,18780,0,872325,610110
2024-02-23 09:27:00,155.25,164.75,155.1,160.7,36495,9255,908820,619365
2024-02-23 09:28:00,161.2,162.6,156.8,158.65,23700,0,932520,619365
2024-02-23 09:29:00,160.35,162.1,158.5,161.25,14055,0,946575,619365
2024-02-23 09:30:00,160.65,169.5,160.6,162.55,34050,2880,980625,622245
2024-02-23 09:31:00,162.95,167.3,157.0,166.4,19680,0,1000305,622245
2024-02-23 09:32:00,166.45,170.45,166.05,168.6,29910,0,1030215,622245
2024-02-23 09:33:00,169.85,177.8,169.75,175.85,49380,-6105,1079595,616140
2024-02-23 09:34:00,174.9,178.05,168.55,168.6,32835,0,1112430,616140
2024-02-23 09:35:00,168.85,175.7,168.65,174.65,24375,0,1136805,616140
2024-02-23 09:36:00,175.05,175.7,170.7,171.95,22020,6120,1158825,622260
2024-02-23 09:37:00,171.75,172.0,158.85,162.05,41580,0,1200405,622260
2024-02-23 09:38:00,162.85,163.15,141.4,141.4,133920,0,1334325,622260
2024-02-23 09:39:00,142.35,145.9,135.8,139.25,173550,-113970,1507875,508290
2024-02-23 09:40:00,138.8,141.8,136.2,140.8,96960,0,1604835,508290
2024-02-23 09:41:00,141.2,144.3,131.7,132.8,205875,0,1810710,508290
2024-02-23 09:42:00,133.6,137.3,132.5,135.0,43770,-57795,1854480,450495
2024-02-23 09:43:00,134.9,135.5,129.55,129.55,35235,0,1889715,450495
2024-02-23 09:44:00,129.1,133.9,129.1,133.3,49590,0,1939305,450495
