Time,Open,High,Low,Close,intv,intoi,v,oi
2024-02-23 09:15:00,825.85,865.3,820.0,842.0,3810,109155,3810,109155
2024-02-23 09:16:00,839.4,841.95,834.0,834.7,3060,0,6870,109155
2024-02-23 09:17:00,831.0,839.4,830.75,833.0,1935,0,8805,109155
2024-02-23 09:18:00,837.9,844.8,832.7,842.15,1755,960,10560,110115
2024-02-23 09:19:00,845.0,865.45,845.0,853.6,1455,0,12015,110115
2024-02-23 09:20:00,853.2,889.55,844.1,883.4,4110,0,16125,110115
2024-02-23 09:21:00,884.95,896.4,882.25,890.1,2910,-1155,19035,108960
2024-02-23 09:22:00,893.1,921.7,891.6,918.45,5220,0,24255,108960
2024-02-23 09:23:00,920.0,933.35,905.65,924.8,2595,0,26850,108960
2024-02-23 09:24:00,918.0,921.0,909.55,921.0,1860,-1005,28710,107955
2024-02-23 09:25:00,913.1,935.65,898.8,929.4,1725,0,30435,107955
2024-02-23 09:26:00,926.8,950.0,925.95,933.3,2835,0,33270,107955
2024-02-23 09:27:00,932.25,932.25,882.05,907.75,2925,-330,36195,107625
2024-02-23 09:28:00,904.75,921.35,904.75,911.05,1350,0,37545,107625
2024-02-23 09:29:00,908.3,910.0,900.0,900.0,705,0,38250,107625
2024-02-23 09:30:00,898.45,904.0,868.55,903.85,3870,-30,42120,107595
2024-02-23 09:31:00,896.7,918.0,881.25,882.7,2835,0,44955,107595
2024-02-23 09:32:00,886.8,890.95,880.0,882.5,900,0,45855,107595
2024-02-23 09:33:00,882.3,882.3,851.4,861.4,3435,-690,49290,106905
2024-02-23 09:34:00,865.0,881.55,861.3,880.35,840,0,50130,106905
2024-02-23 09:35:00,882.6,884.3,871.75,878.7,2205,0,52335,106905
2024-02-23 09:36:00,875.6,890.1,873.0,884.6,1305,435,53640,107340
2024-02-23 09:37:00,888.0,920.0,883.75,914.8,2295,0,55935,107340
2024-02-23 09:38:00,907.0,964.35,905.2,957.75,3525,0,59460,107340
2024-02-23 09:39:00,953.95,975.2,944.35,961.55,3735,525,63195,107865
2024-02-23 09:40:00,960.85,974.7,945.35,959.75,2325,0,65520,107865
2024-02-23 09:41:00,957.6,995.4,953.6,992.65,2295,0,67815,107865
2024-02-23 09:42:00,987.15,988.75,966.45,981.3,2385,30,70200,107895
2024-02-23 09:43:00,978.9,999.15,978.85,994.4,1680,0,71880,107895
2024-02-23 09:44:00,995.85,1000.35,970.0,970.0,1605,0,73485,107895
2024-02-23 09:45:00,973.7,984.4,952.05,984.4,1245,885,74730,108780
2024-02-23 09:46:00,980.0,1017.8,980.0,1013.6,4905,0,79635,108780
2024-02-23 09:47:00,1007.25,1013.3,991.85,995.0,1080,0,80715,108780
2024-02-23 09:48:00,993.0,1012.75,993.0,995.75,1560,-675,82275,108105
2024-02-23 09:49:00,996.8,1004.0,970.0,981.8,930,0,83205,108105
2024-02-23 09:50:00,983.25,985.0,974.5,983.85,570,0,83775,108105
2024-02-23 09:51:00,986.8,1017.95,979.8,999.05,1875,-270,85650,107835
2024-02-23 09:52:00,999.6,1001.4,974.0,974.0,435,0,86085,107835
2024-02-23 09:53:00,973.35,981.9,962.9,969.0,510,0,86595,107835
2024-02-23 09:54:00,966.1,996.0,962.0,996.0,525,0,87120,107835
2024-02-23 09:55:00,998.0,998.0,974.75,974.75,345,135,87465,107970
2024-02-23 09:56:00,984.4,1000.45,984.4,990.2,645,0,88110,107970
