Time,Open,High,Low,Close,intv,intoi,v,oi
2024-02-23 09:15:00,417.25,459.45,408.6,445.95,300645,1626855,300645,1626855
2024-02-23 09:16:00,446.5,460.45,445.05,458.4,241875,0,542520,1626855
2024-02-23 09:17:00,458.45,469.95,458.45,465.5,244215,0,786735,1626855
2024-02-23 09:18:00,466.5,468.95,450.4,451.3,251580,228030,1038315,1854885
2024-02-23 09:19:00,451.5,451.5,434.45,441.45,270090,0,1308405,1854885
2024-02-23 09:20:00,443.95,447.2,417.5,421.5,319680,0,1628085,1854885
2024-02-23 09:21:00,421.45,423.7,411.9,419.0,226770,185730,1854855,2040615
2024-02-23 09:22:00,416.95,417.3,397.45,401.55,225120,0,2079975,2040615
2024-02-23 09:23:00,401.1,408.45,398.3,404.95,195345,0,2275320,2040615
2024-02-23 09:24:00,406.95,415.0,404.95,409.6,314010,23190,2589330,2063805
2024-02-23 09:25:00,411.75,421.05,402.65,406.65,251190,0,2840520,2063805
2024-02-23 09:26:00,405.65,407.35,395.4,405.2,242610,0,3083130,2063805
2024-02-23 09:27:00,404.35,427.45,403.35,417.0,352620,14250,3435750,2078055
2024-02-23 09:28:00,417.35,421.55,409.55,413.4,188025,0,3623775,2078055
2024-02-23 09:29:00,413.75,420.35,413.65,418.9,160080,0,3783855,2078055
2024-02-23 09:30:00,417.8,437.85,417.8,421.0,471300,160125,4255155,2238180
2024-02-23 09:31:00,422.45,433.05,411.2,429.45,223905,0,4479060,2238180
2024-02-23 09:32:00,429.4,437.95,429.3,433.9,305265,0,4784325,2238180
2024-02-23 09:33:00,436.05,452.45,436.05,447.65,485550,21000,5269875,2259180
2024-02-23 09:34:00,444.8,452.2,431.4,431.95,258450,0,5528325,2259180
2024-02-23 09:35:00,433.7,445.45,432.55,442.75,221475,0,5749800,2259180
2024-02-23 09:36:00,443.85,444.55,434.5,437.6,174735,62955,5924535,2322135
2024-02-23 09:37:00,436.2,437.9,408.45,417.15,321105,0,6245640,2322135
2024-02-23 09:38:00,420.0,420.1,376.25,376.95,413820,0,6659460,2322135
2024-02-23 09:39:00,377.55,387.55,365.35,373.85,363495,-7665,7022955,2314470
2024-02-23 09:40:00,374.3,381.85,367.75,377.15,225075,0,7248030,2314470
2024-02-23 09:41:00,377.2,383.85,356.6,358.45,266205,0,7514235,2314470
2024-02-23 09:42:00,359.15,369.3,359.15,364.0,213135,30090,7727370,2344560
2024-02-23 09:43:00,363.9,364.3,351.65,353.2,178860,0,7906230,2344560
2024-02-23 09:44:00,353.5,362.65,348.25,361.55,191610,0,8097840,2344560
2024-02-23 09:45:00,362.2,372.85,360.55,361.6,251100,-10335,8348940,2334225
2024-02-23 09:46:00,360.85,363.95,342.0,347.8,265620,0,8614560,2334225
2024-02-23 09:47:00,345.85,355.6,344.5,352.85,125070,0,8739630,2334225
2024-02-23 09:48:00,352.6,354.7,345.75,354.0,86115,26925,8825745,2361150
2024-02-23 09:49:00,354.2,365.2,350.7,362.8,159915,0,8985660,2361150
2024-02-23 09:50:00,361.0,365.85,358.1,361.15,136845,0,9122505,2361150
2024-02-23 09:51:00,360.15,363.85,345.7,353.7,138120,13725,9260625,2374875
2024-02-23 09:52:00,354.2,368.5,354.2,367.25,167460,0,9428085,2374875
2024-02-23 09:53:00,367.85,376.3,362.1,372.35,224445,0,9652530,2374875
2024-02-23 09:54:00,372.5,372.85,356.05,359.1,164220,-840,9816750,2374035
2024-02-23 09:55:00,356.0,369.85,352.7,362.2,166875,0,9983625,2374035
2024-02-23 09:56:00,362.05,363.0,353.8,362.5,98835,0,10082460,2374035
2024-02-23 09:57:00,361.65,372.45,360.5,363.7,151080,27555,10233540,2401590
2024-02-23 09:58:00,365.2,370.6,359.2,359.4,124155,0,10357695,2401590
2024-02-23 09:59:00,362.0,362.3,344.6,347.1,197790,0,10555485,2401590
2024-02-23 10:00:00,346.75,356.75,334.05,338.95,271605,20370,10827090,2421960
2024-02-23 10:01:00,340.45,357.3,338.4,355.65,195315,0,11022405,2421960
2024-02-23 10:02:00,354.25,363.15,349.3,355.55,156645,0,11179050,2421960
2024-02-23 10:03:00,356.7,361.15,347.0,356.6,124665,32415,11303715,2454375
2024-02-23 10:04:00,355.8,357.2,349.2,350.3,95520,0,11399235,2454375
2024-02-23 10:05:00,350.95,360.75,348.7,352.7,119505,0,11518740,2454375
2024-02-23 10:06:00,354.75,364.4,352.35,357.2,105045,585,11623785,2454960
2024-02-23 10:07:00,356.05,359.55,343.5,344.6,144075,0,11767860,2454960
2024-02-23 10:08:00,344.95,355.0,340.0,349.7,133140,0,11901000,2454960
2024-02-23 10:09:00,350.2,350.2,335.7,348.05,149895,4935,12050895,2459895
2024-02-23 10:10:00,345.7,347.8,339.6,344.65,96390,0,12147285,2459895
2024-02-23 10:11:00,344.05,348.6,331.0,341.55,150135,0,12297420,2459895
2024-02-23 10:12:00,343.7,345.6,337.75,343.9,76890,4860,12374310,2464755
2024-02-23 10:13:00,344.5,346.2,315.55,325.0,268935,0,12643245,2464755
2024-02-23 10:14:00,323.5,327.9,309.3,309.3,215910,0,12859155,2464755
2024-02-23 10:15:00,312.0,313.15,290.65,296.15,373290,-28170,13232445,2436585
2024-02-23 10:16:00,295.0,300.45,291.35,294.2,238830,0,13471275,2436585
