Time,Open,High,Low,Close,intv,intoi,v,oi
2024-02-23 09:15:00,72.65,79.4,68.7,77.0,69945,289125,69945,289125
2024-02-23 09:16:00,76.95,80.9,76.95,80.25,41715,0,111660,289125
2024-02-23 09:17:00,80.65,85.9,80.65,84.75,33345,0,145005,289125
2024-02-23 09:18:00,84.65,85.1,79.45,79.75,34755,12540,179760,301665
2024-02-23 09:19:00,79.7,79.75,76.05,77.6,46245,0,226005,301665
2024-02-23 09:20:00,78.05,78.4,73.0,74.1,40125,0,266130,301665
2024-02-23 09:21:00,74.05,74.55,71.9,72.75,67380,-19380,333510,282285
2024-02-23 09:22:00,72.3,72.35,68.5,69.25,29085,0,362595,282285
2024-02-23 09:23:00,69.4,71.15,68.8,71.15,33060,0,395655,282285
2024-02-23 09:24:00,71.5,73.8,69.95,71.05,24780,-6435,420435,275850
2024-02-23 09:25:00,71.75,73.75,70.0,71.0,27855,0,448290,275850
2024-02-23 09:26:00,70.8,71.1,68.35,70.15,19530,0,467820,275850
2024-02-23 09:27:00,70.3,74.25,70.05,72.95,16335,5610,484155,281460
2024-02-23 09:28:00,73.05,73.4,70.55,71.25,10080,0,494235,281460
2024-02-23 09:29:00,71.85,73.0,71.3,73.0,28860,0,523095,281460
2024-02-23 09:30:00,72.8,76.0,72.4,73.55,40875,-3345,563970,278115
2024-02-23 09:31:00,73.3,75.1,70.85,74.75,19005,0,582975,278115
2024-02-23 09:32:00,74.35,76.6,74.35,75.85,16350,0,599325,278115
2024-02-23 09:33:00,76.65,80.75,76.65,79.9,32880,3720,632205,281835
2024-02-23 09:34:00,79.15,81.25,76.2,76.2,28350,0,660555,281835
2024-02-23 09:35:00,76.65,80.1,76.6,80.1,39615,0,700170,281835
2024-02-23 09:36:00,80.4,80.75,77.75,77.9,11010,14040,711180,295875
2024-02-23 09:37:00,78.2,78.2,71.45,73.25,20295,0,731475,295875
2024-02-23 09:38:00,73.4,74.0,63.2,63.2,43530,0,775005,295875
2024-02-23 09:39:00,63.05,65.55,60.25,62.3,26985,-3495,801990,292380
2024-02-23 09:40:00,61.65,63.15,60.9,63.15,22020,0,824010,292380
2024-02-23 09:41:00,62.7,64.65,59.25,59.8,33390,0,857400,292380
2024-02-23 09:42:00,60.55,61.35,59.15,60.0,16155,300,873555,292680
2024-02-23 09:43:00,60.05,60.5,57.8,57.8,12405,0,885960,292680
2024-02-23 09:44:00,57.9,59.4,57.55,59.35,13530,0,899490,292680
2024-02-23 09:45:00,59.55,61.7,59.4,60.3,25875,540,925365,293220
2024-02-23 09:46:00,60.25,60.55,56.4,57.7,19080,0,944445,293220
2024-02-23 09:47:00,57.5,59.1,57.1,58.35,7995,0,952440,293220
2024-02-23 09:48:00,58.55,59.3,57.45,59.15,6765,-1635,959205,291585
2024-02-23 09:49:00,59.05,60.9,58.6,60.35,12480,0,971685,291585
2024-02-23 09:50:00,60.05,60.9,59.6,60.15,8160,0,979845,291585
2024-02-23 09:51:00,59.95,60.5,57.2,58.7,15240,4200,995085,295785
2024-02-23 09:52:00,58.65,61.2,58.65,61.2,7335,0,1002420,295785
2024-02-23 09:53:00,61.05,62.8,60.0,62.15,11700,0,1014120,295785
2024-02-23 09:54:00,61.85,62.6,59.4,60.0,14280,3840,1028400,299625
2024-02-23 09:55:00,59.4,61.8,58.4,60.6,10665,0,1039065,299625
2024-02-23 09:56:00,60.35,60.8,58.8,60.5,3810,0,1042875,299625
2024-02-23 09:57:00,60.65,62.55,60.4,60.95,6420,1935,1049295,301560
2024-02-23 09:58:00,61.05,62.5,60.2,60.55,13680,0,1062975,301560
2024-02-23 09:59:00,60.85,61.3,57.45,58.3,18390,0,1081365,301560
2024-02-23 10:00:00,58.4,59.55,55.4,56.0,23265,6285,1104630,307845
2024-02-23 10:01:00,55.95,59.9,55.95,59.45,17130,0,1121760,307845
2024-02-23 10:02:00,59.4,60.7,58.15,59.05,6825,0,1128585,307845
2024-02-23 10:03:00,59.4,60.3,58.0,59.75,5010,-6375,1133595,301470
2024-02-23 10:04:00,59.65,59.9,57.75,58.2,4365,0,1137960,301470
2024-02-23 10:05:00,58.0,60.15,57.6,58.35,3600,0,1141560,301470
2024-02-23 10:06:00,58.95,61.15,58.65,59.65,11715,3240,1153275,304710
2024-02-23 10:07:00,59.5,59.8,56.75,57.05,7125,0,1160400,304710
2024-02-23 10:08:00,57.0,59.05,56.25,58.3,3225,0,1163625,304710
2024-02-23 10:09:00,57.35,57.75,54.95,57.4,31545,675,1195170,305385
2024-02-23 10:10:00,56.9,57.45,55.25,55.95,5220,0,1200390,305385
2024-02-23 10:11:00,55.8,56.55,53.5,55.2,9720,0,1210110,305385
2024-02-23 10:12:00,55.6,55.85,54.65,55.85,16275,-120,1226385,305265
2024-02-23 10:13:00,55.65,55.75,50.25,51.65,22785,0,1249170,305265
2024-02-23 10:14:00,51.5,52.2,49.45,49.45,14430,0,1263600,305265
2024-02-23 10:15:00,49.8,50.0,45.9,47.25,30780,-6900,1294380,298365
2024-02-23 10:16:00,47.1,48.1,46.9,47.35,12600,0,1306980,298365
2024-02-23 10:17:00,47.5,47.9,46.0,46.3,12285,0,1319265,298365
2024-02-23 10:18:00,45.95,46.3,44.7,45.75,11865,930,1331130,299295
2024-02-23 10:19:00,45.6,46.55,45.2,46.35,10950,0,1342080,299295
2024-02-23 10:20:00,46.4,46.7,45.25,46.45,10560,0,1352640,299295
2024-02-23 10:21:00,46.55,49.5,46.5,48.5,10470,-5175,1363110,294120
2024-02-23 10:22:00,48.6,49.1,47.65,48.95,10065,0,1373175,294120
2024-02-23 10:23:00,49.0,51.0,48.8,50.25,11895,0,1385070,294120
2024-02-23 10:24:00,50.6,54.65,50.4,54.25,17010,2760,1402080,296880
2024-02-23 10:25:00,54.0,55.0,53.05,54.2,24900,0,1426980,296880
2024-02-23 10:26:00,54.15,56.0,52.75,55.95,16020,0,1443000,296880
2024-02-23 10:27:00,55.85,61.9,55.8,61.2,41850,4065,1484850,300945
2024-02-23 10:28:00,60.45,64.85,58.75,64.4,50985,0,1535835,300945
2024-02-23 10:29:00,64.35,66.4,60.85,66.05,47940,0,1583775,300945
2024-02-23 10:30:00,66.2,69.0,62.55,63.25,35505,0,1619280,300945
2024-02-23 10:31:00,64.25,80.5,64.25,79.5,74475,-14805,1693755,286140
2024-02-23 10:32:00,79.55,88.15,75.0,77.75,90450,0,1784205,286140
2024-02-23 10:33:00,78.1,83.25,75.85,76.0,30165,0,1814370,286140
2024-02-23 10:34:00,76.85,79.8,75.7,76.15,24120,-10980,1838490,275160
2024-02-23 10:35:00,76.55,76.7,72.9,75.6,20625,0,1859115,275160
2024-02-23 10:36:00,76.5,86.25,76.5,85.25,30840,0,1889955,275160
2024-02-23 10:37:00,84.95,96.25,82.25,83.45,80220,3120,1970175,278280
2024-02-23 10:38:00,84.8,87.0,82.45,84.35,30435,0,2000610,278280
2024-02-23 10:39:00,84.25,88.2,83.65,85.6,36885,0,2037495,278280
2024-02-23 10:40:00,86.6,91.45,85.55,86.95,34335,-7095,2071830,271185
2024-02-23 10:41:00,87.4,88.85,76.35,76.35,28365,0,2100195,271185
2024-02-23 10:42:00,77.3,79.25,69.1,70.75,43065,0,2143260,271185
2024-02-23 10:43:00,71.2,73.8,68.6,69.25,16095,-2070,2159355,269115
2024-02-23 10:44:00,69.15,74.25,67.8,70.0,13155,0,2172510,269115
2024-02-23 10:45:00,69.65,73.35,68.8,72.5,31875,0,2204385,269115
2024-02-23 10:46:00,71.8,75.85,71.7,75.6,9720,1815,2214105,270930
2024-02-23 10:47:00,74.65,77.1,74.4,76.15,11115,0,2225220,270930
2024-02-23 10:48:00,75.7,78.05,72.7,78.0,10335,0,2235555,270930
2024-02-23 10:49:00,77.75,77.75,72.0,73.45,11460,3735,2247015,274665
2024-02-23 10:50:00,73.4,74.8,70.55,73.5,9930,0,2256945,274665
2024-02-23 10:51:00,73.0,75.25,71.65,75.25,6885,0,2263830,274665
2024-02-23 10:52:00,75.55,80.8,75.3,79.9,25560,5775,2289390,280440
2024-02-23 10:53:00,79.8,80.05,75.5,75.85,6015,0,2295405,280440
2024-02-23 10:54:00,76.15,78.15,74.85,75.3,9795,0,2305200,280440
2024-02-23 10:55:00,75.0,77.9,74.6,77.1,11250,4275,2316450,284715
2024-02-23 10:56:00,77.85,79.75,75.85,78.3,9165,0,2325615,284715
2024-02-23 10:57:00,79.0,82.5,77.9,80.1,15540,0,2341155,284715
2024-02-23 10:58:00,79.9,82.6,78.1,78.45,9915,3210,2351070,287925
2024-02-23 10:59:00,78.65,81.1,77.4,80.0,7200,0,2358270,287925
2024-02-23 11:00:00,80.3,84.0,78.05,78.55,23940,0,2382210,287925
2024-02-23 11:01:00,78.3,78.9,72.2,75.35,22020,6900,2404230,294825
2024-02-23 11:02:00,75.15,75.25,65.75,67.85,30030,0,2434260,294825
2024-02-23 11:03:00,67.5,67.8,57.45,58.4,37350,0,2471610,294825
2024-02-23 11:04:00,58.0,59.6,53.05,53.9,36300,-30,2507910,294795
2024-02-23 11:05:00,54.25,56.4,51.45,53.0,24270,0,2532180,294795
2024-02-23 11:06:00,52.95,54.85,50.3,54.75,29325,0,2561505,294795
2024-02-23 11:07:00,54.2,56.2,53.8,54.6,19260,8895,2580765,303690
2024-02-23 11:08:00,54.55,56.25,53.3,55.8,14130,0,2594895,303690
2024-02-23 11:09:00,56.2,58.0,55.35,56.75,16320,0,2611215,303690
2024-02-23 11:10:00,56.6,56.7,54.85,55.85,7470,6735,2618685,310425
2024-02-23 11:11:00,55.8,57.3,55.8,56.85,4755,0,2623440,310425
2024-02-23 11:12:00,56.5,57.45,54.8,55.45,5610,0,2629050,310425
2024-02-23 11:13:00,55.6,58.75,55.15,58.5,10770,600,2639820,311025
2024-02-23 11:14:00,58.45,60.3,58.0,58.7,20370,0,2660190,311025
2024-02-23 11:15:00,58.4,59.8,56.7,57.5,4830,0,2665020,311025
2024-02-23 11:16:00,57.35,60.8,57.35,60.35,7155,-600,2672175,310425
2024-02-23 11:17:00,60.0,62.1,59.5,60.05,19305,0,2691480,310425
2024-02-23 11:18:00,59.6,61.5,57.7,61.4,33240,0,2724720,310425
2024-02-23 11:19:00,61.35,61.8,58.6,60.1,5310,4590,2730030,315015
2024-02-23 11:20:00,59.8,61.4,58.9,59.3,9975,0,2740005,315015
2024-02-23 11:21:00,59.05,60.0,58.35,59.35,7215,0,2747220,315015
2024-02-23 11:22:00,59.25,59.7,58.7,58.7,3210,-2865,2750430,312150
2024-02-23 11:23:00,59.2,59.2,55.3,55.35,19170,0,2769600,312150
2024-02-23 11:24:00,54.85,55.4,53.1,53.75,22365,0,2791965,312150
2024-02-23 11:25:00,54.05,56.2,53.7,55.55,2415,-10440,2794380,301710
2024-02-23 11:26:00,56.05,57.45,55.75,56.95,6045,0,2800425,301710
2024-02-23 11:27:00,57.15,59.65,57.05,59.0,12285,0,2812710,301710
2024-02-23 11:28:00,58.95,60.0,58.3,59.45,2730,735,2815440,302445
2024-02-23 11:29:00,59.9,60.3,56.35,56.35,11715,0,2827155,302445
2024-02-23 11:30:00,56.0,61.0,56.0,60.25,10260,0,2837415,302445
2024-02-23 11:31:00,60.15,60.5,56.9,58.3,4620,-2790,2842035,299655
2024-02-23 11:32:00,58.4,60.65,58.4,60.0,6690,0,2848725,299655
2024-02-23 11:33:00,60.1,61.7,59.8,60.0,5400,0,2854125,299655
2024-02-23 11:34:00,60.3,60.45,57.3,58.35,2175,1485,2856300,301140
2024-02-23 11:35:00,58.4,59.5,57.7,59.2,5325,0,2861625,301140
2024-02-23 11:36:00,59.7,60.55,59.1,60.0,1725,0,2863350,301140
2024-02-23 11:37:00,59.75,61.0,58.45,59.0,7965,-2550,2871315,298590
